,Series Name,Series Code,Country Name,Country Code,1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
355,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Nepal,NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.38573283,55.94968267,59.3332403,72.74001422,67.19053246,66.24999577,68.96529956,72.12752814,73.81387237,83.19605588,86.29401818,90.47949402,97.47301951,115.0366286,119.4215124,125.8263068,137.4187606,126.9398395,127.4706473,137.3973226,
356,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Netherlands,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.394186,1864.166245,1919.087997,2059.418347,2185.155449,2350.281527,2565.33841,2840.743259,2859.023336,3021.887909,3583.819359,3824.320782,4091.847228,4427.140382,4581.534463,4698.857144,4894.53625,5115.013393,5169.862041,5201.696377,
357,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.343565,1269.29709,1357.542674,1452.995439,1524.744683,1613.91265,1712.028588,1856.584648,1867.444873,1991.531741,2134.658282,2405.919427,2445.420875,3167.425713,3425.96653,3477.480183,3621.653016,3726.998931,3871.236364,4018.307819,
359,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.1057247,147.1555147,125.6468645,138.2623079,139.641488,148.4429496,150.3295859,164.8123159,182.0141305,194.7125604,206.3816628,226.5590778,263.9166763,275.9098412,260.5877205,259.3799787,270.0435,359.1924492,394.7251489,444.6184622,
360,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Niger,NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.94455315,35.04809299,37.41266761,41.28029933,40.14439846,33.59646007,41.67479578,40.07833716,40.10101225,41.39706123,48.52627033,53.30343808,50.93756909,53.47624801,53.1741332,51.15060785,53.78403964,51.95151069,44.69509519,53.53040204,
361,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.96537265,97.66675202,99.60255135,119.971726,116.2264681,102.5506061,122.1898624,94.0404402,199.1015799,245.9297134,242.76003,234.8921703,306.9382903,289.4534293,321.64898,174.1921423,192.8527342,178.3101464,208.4640017,216.8711705,
362,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Norway,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.719817,2044.581219,2354.058327,2543.643975,2790.560728,3053.043515,3274.081032,3639.828608,3852.609972,4091.262671,4316.985816,4634.06569,4910.699536,5280.111591,5362.568732,5474.768685,5769.8606,6116.47888,6204.488785,6346.615463,
364,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Oman,OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.975572,1023.851715,1037.884469,1189.257962,1154.016504,1081.117829,1145.649063,1160.921217,1119.885536,1064.960071,956.5363976,911.0444592,1009.570774,903.5020112,1304.618024,1259.119294,1083.555061,1073.913927,1128.569205,1441.967693,
365,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Pakistan,PAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.46213018,86.17119083,86.04085578,93.31421127,98.80432475,83.38895911,79.6327426,86.59611168,85.65948832,90.7982118,112.6210788,130.8127402,135.9740206,134.2315986,122.8484063,126.9685697,130.0113031,123.3250287,127.4118501,128.9887247,
366,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.994381,1493.878104,1480.300516,1249.512573,1335.538579,1034.881566,979.8727567,1015.375759,1040.519837,1197.945129,1140.162907,1228.781496,1308.743596,1258.991012,1170.155255,1349.867318,1306.437914,1385.879665,1355.22022,1428.879347,
367,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Panama,PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.4943679,475.6635689,500.2029908,529.2817619,529.4951321,617.8414002,620.1671976,657.090872,649.4860241,749.4256235,753.3187981,774.4868213,789.5309812,924.236296,1065.975625,1195.17525,1238.563006,1320.360655,1594.068208,1676.952285,
368,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Papua New Guinea,PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.73429267,51.61264721,57.79789814,57.27941854,62.0129182,58.64771376,97.86701046,113.5085338,105.4265111,135.4282371,104.2537378,98.98208263,72.50785276,77.33466476,86.81938917,88.63928143,115.915647,114.8793174,126.5040324,109.4883212,
369,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Paraguay,PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.684218,290.5236026,314.1388816,315.6879191,334.6696932,390.6637908,365.3052234,323.6846009,299.0364642,303.4070172,330.9708687,372.7214679,396.77113,467.7179026,577.8738228,650.0486716,707.2075014,769.2427259,893.4518054,872.9283649,
370,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Peru,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.8469007,208.6992862,216.5120218,223.3513508,246.58569,248.9671854,261.0588762,273.3967322,267.0968352,282.222025,316.2937159,327.9615933,371.5462484,420.0180101,478.7436742,486.9608178,511.3668177,571.7056344,612.0975547,656.1800838,
371,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Philippines,PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58085928,107.7363967,115.1928082,100.1111542,103.5760926,107.5299405,103.5095661,99.2937343,121.1737928,129.5319155,166.7976241,179.6556927,193.0528086,207.4825914,227.0405559,241.6250071,246.8471857,274.4892936,300.3944239,328.8721384,
372,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.8654319,473.4877033,492.4699938,553.4323821,567.3683095,583.6830957,642.0015411,732.4966267,749.0800047,807.2171806,856.3419647,934.6572074,1060.619984,1241.300188,1363.931478,1437.487008,1509.426558,1544.559029,1529.923988,1570.446469,
373,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Portugal,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.328108,1095.497723,1160.629073,1208.939246,1326.934623,1638.444278,1697.139787,1774.117666,1893.893324,1999.424156,2204.030317,2312.991457,2428.966923,2584.407663,2732.788133,2810.056338,2708.024026,2624.03726,2634.133983,2689.942336,
374,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.000279,2182.178475,2400.168598,2787.901145,2417.212608,1928.906665,2312.420053,2575.192628,3963.071078,3845.846938,3120.862657,2940.110911,2684.930839,2212.173756,3053.155287,2582.98131,2582.431829,2855.522737,2916.949899,3071.187757,
376,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Romania,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.4730079,193.6000051,232.6754961,199.3811309,227.7548081,247.7341291,279.7691644,322.6671941,412.2255826,482.6621377,522.1376069,576.4751909,682.0279473,849.0189625,876.4285832,964.1629081,971.4812631,1005.042832,1070.351061,1079.258332,
377,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.1065632,306.3567848,404.9256728,362.1746155,343.4552031,370.5591988,418.5242412,481.2579567,519.2319131,530.8492092,615.7350627,789.6769209,893.3392062,1251.762698,1439.550662,1397.177248,1489.660403,1653.680618,1777.126009,1835.713278,
378,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Rwanda,RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.72759145,23.98080951,25.92165432,30.27456162,27.66612679,26.74856183,29.71412247,31.84700927,49.19992842,52.37413747,61.98980124,99.83161561,91.02453951,90.5141757,88.62118711,102.9626709,107.7279917,115.9307712,120.4392181,125.0654332,
379,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8513571,121.6418368,137.7313419,157.6352341,176.3324601,182.0980327,192.4218719,196.9340046,195.9268171,197.7512839,212.2228741,232.0302476,282.5322405,248.8143654,264.4725927,302.1062841,329.0250231,288.6519309,392.5934716,417.8138856,
380,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.608437,2249.77198,2150.266789,2314.503721,2512.95215,2651.14716,2811.724754,2693.54844,2573.990479,2595.521228,2618.636478,2707.914779,2871.91866,3110.928094,3274.65616,3300.659039,3456.098069,3574.230162,3347.518299,3390.14778,
381,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.1674076,108.6684427,134.1132158,120.9088509,142.7048894,145.4176184,174.2321394,178.0421451,208.0585309,197.5147939,212.0378594,189.7700145,188.8919075,163.4421043,199.0266892,158.4605137,167.8459918,275.6556145,337.3274243,299.7295588,
382,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.2893834,775.5498158,815.5847709,904.7495928,1099.763184,1186.4674,1257.073771,1183.570502,1183.658739,1150.650831,1181.259192,1299.259293,1353.637548,1201.246866,1712.135916,1514.262611,1692.788873,1920.380701,2159.393078,2465.976768,
383,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Senegal,SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.90094584,53.48333446,52.78921713,55.53519661,66.25891642,70.35792475,78.83990118,79.81765292,90.12923524,100.4026213,100.4070889,104.919558,95.41717651,102.5632025,100.225742,98.73971716,95.3619219,95.01243387,101.1809203,106.9355043,
384,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.3032973,258.4204741,284.2555905,300.0218469,272.3222509,377.0267237,427.9313976,547.358272,586.9333312,668.1119171,771.0056199,889.7955112,1046.928487,1194.992104,1169.221015,1193.028823,1222.401805,1266.62247,1317.034514,1312.223068,
385,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.0938647,578.1546003,716.0549481,689.8594687,707.7099922,675.1510525,640.2186493,610.0683395,633.6058088,557.9932512,578.6164054,614.68251,610.5323559,482.3045887,476.652693,691.555984,711.1772448,919.6957731,865.861498,844.3370884,
386,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.16260253,89.26476118,89.16579493,85.63901378,93.19127342,110.8331415,87.92778686,108.725639,112.8259382,117.4265389,127.5304095,116.9760688,119.5764265,127.6397302,165.5912909,135.6429026,166.5349045,179.022627,220.1102211,223.7444518,
387,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Singapore,SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.1448184,1011.034242,1064.314624,1142.59535,1090.731869,1139.003884,983.8454336,1215.456871,1604.888332,1537.684665,1958.601312,2090.691281,2160.017205,2474.520964,2644.301179,2791.800051,2943.29496,3258.996796,3631.079546,4046.975288,
388,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.1769494,582.3315716,563.8950418,583.924146,599.0901897,604.4774677,665.0967645,729.9771838,793.478336,1059.322554,1142.673284,1356.026015,1625.398977,1872.255694,2089.074609,2038.953351,1963.141798,2064.596533,2080.105433,2179.051004,
390,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.2657453,1055.904799,1150.643476,1223.56248,1306.769294,1452.945049,1582.88197,1704.068899,1803.075155,1886.916933,1997.924233,2147.890789,2183.452448,2472.829995,2536.873618,2452.007485,2539.373472,2616.847383,2619.810441,2697.671071,
391,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0704758,50.58601744,53.63312048,57.68329953,61.15352588,62.55442911,80.98217337,73.5705337,76.76138703,75.77815952,111.7272525,102.2746609,106.0748065,105.278087,131.1223243,130.8454408,100.4626534,112.9780315,114.4513043,107.6097732,
392,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.9268133,591.5417685,615.4712441,608.3185843,624.6705718,622.1722577,663.4031829,669.0910421,706.7942394,718.2559224,754.0726836,788.4361067,837.5210572,894.4260588,948.4722572,990.9096933,1044.833592,1097.427426,1123.628044,1148.372498,
394,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.44431903,52.43078754,72.82214895,
395,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Spain,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.676914,1248.86214,1298.841557,1384.853652,1454.9738,1546.571847,1646.34428,1756.908153,1989.414057,2096.280232,2229.201121,2507.581054,2698.143369,2912.390387,3038.787175,2996.243437,3018.827566,2997.551666,2928.128483,2965.818325,
396,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Sri Lanka,LKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5800306,107.2493593,111.5555245,130.409495,135.2045613,150.5041325,151.7950995,162.3662116,176.9646362,206.0071418,212.5337073,234.1887447,235.8886782,231.9499164,235.1367605,260.3507163,273.4285927,288.0044676,357.376359,369.1741565,
397,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.4130939,775.357823,775.9567326,776.5243458,875.428807,804.1734624,795.9122503,790.7304604,789.0854471,798.1022732,900.3931135,1102.179926,1113.463711,1304.912028,1037.173774,1103.539629,1209.863557,1182.516053,1304.454101,1151.668769,
398,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9137808,483.2549362,440.7185028,375.5954952,415.0156666,437.291147,470.02009,490.1190697,500.6707799,559.1148547,564.996102,635.0163469,682.7799512,774.4010996,845.5587275,834.1127365,798.9350145,873.0018097,823.6069066,698.2956305,
399,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.2448065,306.1487221,392.1858188,379.7143608,382.7259308,223.7409631,227.3299378,264.3153889,287.8616866,293.0659429,304.2135877,357.7682471,382.5252248,474.4496785,510.828692,458.267226,493.4555146,863.0065033,547.8509061,916.5527473,
401,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Sudan,SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3532094,73.73927468,72.71561739,80.62970646,79.1096056,75.49916804,82.17867261,88.44090525,100.7759289,114.8036735,124.1425177,161.7096206,222.623996,283.0211137,289.6336656,265.7522284,262.2025347,262.379384,274.9074761,281.6404994,
402,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Suriname,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.1305307,527.2053701,756.2817195,845.226671,671.7499798,735.7248371,678.1146495,609.5907611,609.537049,707.9360334,748.8191717,729.5760407,742.6526312,779.4966614,828.6617524,825.4581754,896.8237789,955.9659008,969.0711008,978.6288807,
403,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Swaziland,SWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.3768208,205.5922356,199.6913588,218.0699793,216.533987,218.9723523,218.2054433,225.7547819,259.1765524,280.8053497,340.0693216,358.5032099,388.36103,463.5237294,480.1695354,486.4473086,503.4463872,526.6362255,597.945077,586.8228703,
404,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Sweden,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.095643,1859.558541,1884.67655,1981.51005,2130.403518,2290.37911,2506.827024,2706.651033,2842.925844,2960.406149,2969.489505,3207.974069,3442.831728,3670.794447,3740.808162,3761.533642,4886.520238,5007.480762,5177.374842,5218.860734,
405,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Switzerland,CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.816419,2735.555107,2845.569235,2984.937293,3082.050629,3231.548536,3443.638052,3687.654241,3797.766038,3950.552963,4027.253296,4268.156098,4593.570673,4968.29852,5213.872494,5394.700791,5818.748193,6173.036453,6364.777137,6468.495573,
406,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.9056303,172.9498465,168.1885882,170.6927205,166.7991879,157.0131864,160.5678946,172.7257378,187.3624234,176.5084143,173.13662,169.1224833,172.8718723,162.8132736,177.4848733,171.9040952,188.1461771,163.2491328,270.7127486,375.8753369,
407,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.29212317,23.9747919,28.66185748,29.50625931,33.39285145,43.61320193,47.76703884,51.54593276,56.99702779,71.93300909,90.10256209,94.25990544,95.75385059,107.6861335,116.9584806,125.6928672,133.3763276,152.4609277,171.6294457,185.1475355,
408,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.40402808,35.69238349,36.63518648,34.33121799,37.42880706,38.72877668,50.72682338,58.85370512,70.49730626,76.66327854,79.04290027,112.2795878,84.67845704,78.90372849,76.53252555,106.3943613,122.5440814,127.1119071,130.5075069,137.4930709,
409,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Thailand,THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.4839548,299.0438626,310.7499231,262.996073,258.9386635,267.1652524,272.1040087,360.2205151,396.4794071,411.5393369,448.7470991,505.9905027,610.8248882,661.6523952,665.6663748,676.5812898,753.2129952,846.9196401,883.0033434,950.1413731,
410,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Timor-Leste,TMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.29144701,49.65381862,47.39273502,29.69613069,33.01832441,44.51184226,43.71122236,24.20195124,67.58663178,66.11099353,73.11237918,77.88903502,95.84250102,98.35402149,101.5353661,
411,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Togo,TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.43904212,40.75617469,44.52183571,38.67742315,40.45593135,44.79612165,43.29873458,40.22535355,51.5122285,53.26115755,55.31332845,62.06528585,63.27575812,66.32010495,78.03615089,64.66000467,65.38100032,67.31487705,70.2235883,76.25300946,
412,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Tonga,TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.6126799,133.2405065,143.2998996,156.3835005,178.6355019,173.6594743,217.8146874,202.1193134,211.8220797,208.5767726,291.0631212,253.3924116,255.9507543,234.2811434,215.9364221,222.9020415,204.2640614,231.4315242,251.688788,269.7671994,
413,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0978644,511.6052148,515.9760317,512.4921503,610.6536128,585.3830253,655.4735266,813.3407949,968.8763371,1089.330659,1202.848033,1186.597326,1364.418738,1305.571132,1841.672139,1518.358371,1451.519168,1706.688453,1812.100861,1815.654905,
414,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.100483,277.9052082,253.3480894,278.4915425,298.1065488,314.4002448,325.6513658,335.4542534,360.4055586,407.4493632,428.455246,468.6846607,505.8487962,533.2615084,604.9958304,656.1064964,725.3194861,766.0400576,797.4940165,785.3174908,
415,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Turkey,TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.1697172,224.5329305,261.6142575,309.8100735,392.1723508,457.3082041,447.8054825,467.3660346,473.2009522,549.4821907,624.678162,754.3843556,843.8723304,918.1520218,887.1278836,904.0944718,941.3757883,948.7019637,1006.957059,1036.465294,
416,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3849482,112.6070881,158.0986317,171.2463172,154.3978331,167.191684,173.3089762,150.484841,181.0964346,202.3936384,203.3092594,190.1437443,159.3275323,164.1827414,169.4422738,195.320073,225.0576964,248.8387752,296.980496,319.89866,
417,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6744393,215.3781234,181.4942425,215.9130219,226.7158249,386.0505067,446.0530512,406.4088694,583.681042,452.5246754,480.741419,534.5666008,512.5272238,447.3988808,414.8418157,533.5078439,590.5465419,495.3320168,610.127449,585.0423096,
419,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.70373496,50.01981372,53.03064843,56.14149506,62.78444125,66.95202884,75.47322207,88.40907421,90.43761449,101.2186133,126.6641364,146.4930892,155.3141912,162.2656059,138.5757884,175.3118289,175.3910407,133.5744714,132.515594,132.5879879,
420,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.7993997,236.9322837,235.6557779,227.1881102,207.2932007,214.9342722,245.1192447,291.9303471,364.3148748,403.1009194,417.3969548,463.2183297,512.9321912,561.206273,568.8262882,602.9875096,581.3360339,636.3530089,665.1487563,584.2359973,
421,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,United Arab Emirates,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.476176,1978.879881,2085.383927,2335.261848,2177.636256,2033.957679,2092.256015,2258.16407,2282.943222,2183.046174,1973.475289,1940.761077,1953.369521,2040.335346,2410.878827,2232.364891,2130.251056,1993.590901,2208.264087,2405.367719,
422,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,United Kingdom,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.749572,1435.606115,1483.332065,1553.691379,1675.419608,1833.528206,2041.091175,2201.329936,2356.375174,2559.993791,2746.279314,2972.48086,3049.131929,3229.25993,3416.883118,3268.857589,3255.073447,3322.940065,3374.140993,3376.869965,
423,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3788.309842,3944.281229,4116.246445,4302.441099,4521.688373,4788.31156,5140.229361,5575.829831,5995.082226,6369.431108,6741.033681,7122.366441,7511.962988,7786.211902,8022.998025,8269.365181,8523.833686,8789.767513,8987.901487,9402.536971,
424,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,Uruguay,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.044132,959.1519638,824.826033,918.1694993,791.418764,797.9464359,747.2715215,673.6721798,628.9964486,1207.551935,1288.178919,1382.658485,1110.929471,1201.852511,1352.067824,1444.10049,1531.597069,1640.65921,1731.683073,1792.180973,
